ID,Cow ID,Date,Ruminating(min),Eating(min),Sitting(min),Standing(min),Coughing(count),Resting(min),Activity Rate,Mounting(count),Sniffing,Heat Detection(count),SIT+STAND(min),Data Collection Rate(%)
16,COW-10000261,12/08/2025,349,216.1667,835.1667,605.6667,0,40.8333,83.86083126564534,1,107.45900675352767,0,1440.8333,100
16,COW-10000261,13/08/2025,386,319.1667,737.3333,703.3333,2,42.3333,96.34797964312313,3,121.86009248391944,0,1440.6667,100
16,COW-10000261,14/08/2025,335.1667,497.1667,699,741.8333,2,34.6667,123.6881589784727,4,139.37487944762373,0,1440.8333,100
16,COW-10000261,15/08/2025,314.5,382.3333,809.1667,631.5,2,21.1667,96.71188207976743,1,115.77092591726576,0,1440.6667,100
16,COW-10000261,16/08/2025,353.5,237.5,826,614.6667,0,24.5,88.10222421,4,107.9552149563021,0,1440.6667,100
16,COW-10000261,17/08/2025,365,301.3333,820.1667,620.6667,3,26.3333,90.71488191021047,2,110.95490180391188,0,1440.8333,100
16,COW-10000261,18/08/2025,224,526.1667,510.5,930.3333,2,17,140.84525215674026,4,169.7916403528305,0,1440.8333,100
16,COW-10000261,19/08/2025,240,245.6667,757.8333,683,2,4.6667,84.86359998130467,2,105.4292489311611,0,1440.8333,100
16,COW-10000261,20/08/2025,369.5,293,784.6667,656,0,16.3333,89.94774261926513,1,113.01334660012431,0,1440.6667,100
16,COW-10000261,21/08/2025,338.1667,240.6667,845,595.8333,2,23.6667,82.72088014107347,3,105.64214475862273,0,1440.8333,100
16,COW-10000261,22/08/2025,311.1667,184,738.3333,701.1667,0,29.6667,85.77436741516107,0,114.00706588331714,0,1439.5,100
16,COW-10000261,23/08/2025,237,247,769.8333,671,0,30.6667,83.62894852,1,110.77286604996566,0,1440.8333,100
16,COW-10000261,24/08/2025,207.1667,574,483.1667,957.5,0,15.1667,151.7873374095177,14,203.38264698785855,0,1440.6667,100
16,COW-10000261,25/08/2025,275.6667,285,571.6667,869,0,8.8333,102.34025622451267,5,121.3023217504414,0,1440.6667,100
16,COW-10000261,26/08/2025,285.8333,281.8333,830.3333,610.5,4,11.1667,86.75199193827605,2,108.27255114438975,0,1440.8333,100
16,COW-10000261,27/08/2025,213.5,568.6667,574.8333,866,0,16.8333,146.41180926488963,2,170.05333306404674,0,1440.8333,100
16,COW-10000261,28/08/2025,265.5,272.6667,815.1667,625.1667,4,23.8333,84.18228815065935,0,99.67838345620125,0,1440.3333,100
16,COW-10000261,29/08/2025,357.1667,338.1667,753.3333,687.3333,2,28.3333,100.52376446598164,3,119.3959818014333,0,1440.6667,100
16,COW-10000261,30/08/2025,359.8333,227.1667,790,650.8333,4,24.5,87.46714379402721,0,105.33753659285308,0,1440.8333,100
16,COW-10000261,31/08/2025,271.6667,401.8333,681.6667,759,2,26.6667,105.81680121326933,3,128.1997080039007,0,1440.6667,100
16,COW-10000261,01/09/2025,179.8333,295,596,844.6667,4,12,95.98341603347518,4,127.87575192166831,0,1440.6667,100
16,COW-10000261,02/09/2025,297.5,314.6667,808.3333,632.3333,0,13.8333,86.21045372,1,109.76533677940951,0,1440.6667,100
16,COW-10000261,03/09/2025,276.6667,377.1667,774.5,666.1667,0,16.5,91.97702244551631,2,122.25117195761352,0,1440.6667,100
16,COW-10000261,04/09/2025,323.8333,361.8333,762.3333,678.3333,2,9.6667,88.13102554469569,0,120.88992934379242,0,1440.6667,100
16,COW-10000261,05/09/2025,378.5,284.1667,792.1667,648.6667,5,23.8333,87.91896439260525,2,117.92478190742524,0,1440.8333,100
16,COW-10000261,06/09/2025,377.8333,240.1667,734.6667,706.1667,6,17.3333,88.99991027,0,115.51713677621977,0,1440.8333,100
16,COW-10000261,07/09/2025,410.6667,318.3333,798.8333,656.6667,0,32.8333,91.46927957939936,1,107.95825683932718,0,1455.5,101
16,COW-10000261,08/09/2025,324.5,425.1667,631.5,628.3333,3,17.8333,106.81076884506271,0,127.79568530750238,0,1259.8333,87
16,COW-10000261,09/09/2025,446.5,407.8333,742.8333,698,0,14,103.71565296885733,2,121.5273618946329,0,1440.8333,100
16,COW-10000261,10/09/2025,375,301.3333,755.8333,685,0,31.3333,92.06884391436071,1,111.65200241733108,0,1440.8333,100
16,COW-10000261,11/09/2025,379.8333,475.8333,660.6667,780,2,22.1667,107.15190186648388,0,126.94074625441564,0,1440.6667,100
16,COW-10000261,12/09/2025,314.8333,232.3333,514.3333,467.1667,5,25.1667,90.34409813,2,110.42910682910123,0,981.5,68
17,COW-10000262,01/06/2025,297.5,184,733.6667,706.1667,0,177.3333,89.99264702640733,11,150.80428098635977,0,1439.8333,100
17,COW-10000262,02/06/2025,289.6667,154.3333,802.1667,638.5,0,195,78.13013008820243,9,133.7906968532917,0,1440.6667,100
17,COW-10000262,03/06/2025,252.6667,165.1667,728.1667,712.3333,0,238.5,81.69910208902797,3,134.5148861801322,0,1440.5,100
17,COW-10000262,04/06/2025,182.3333,164.8333,650.5,790.1667,2,248.3333,87.19186093508233,7,135.64511748829796,0,1440.6667,100
17,COW-10000262,05/06/2025,251.1667,181.1667,661.6667,779,0,207,89.92439040537512,3,137.01148538443843,0,1440.6667,100
17,COW-10000262,06/06/2025,349.6667,220,735.3333,705.3333,0,174.6667,90.35284300966981,9,145.8394732,0,1440.6667,100
17,COW-10000262,07/06/2025,331.1667,171.5,702.8333,738,0,170.6667,86.15656043560675,5,138.97698044432184,0,1440.8333,100
17,COW-10000262,08/06/2025,295.8333,144,697.5,743,0,200.5,86.50086303696814,7,136.60562301859954,0,1440.5,100
17,COW-10000262,09/06/2025,264.8333,145.1667,698.1667,742.6667,0,243,83.20717796030038,6,128.41244796302846,0,1440.8333,100
17,COW-10000262,10/06/2025,267.1667,152.5,635.3333,805.5,2,216.8333,85.75780056831532,7,127.72213443294986,0,1440.8333,100
17,COW-10000262,11/06/2025,225.6667,148.8333,668.6667,772,0,203.6667,88.95248512,10,132.2375979372772,0,1440.6667,100
17,COW-10000262,12/06/2025,304,166.1667,734.8333,706,0,214.1667,86.02190707,7,133.98128158719362,0,1440.8333,100
17,COW-10000262,13/06/2025,332.5,139.8333,747.8333,693,0,215,84.45809316993656,13,136.8057713417596,0,1440.8333,100
17,COW-10000262,14/06/2025,294.5,205.8333,725.8333,714.5,0,227.5,106.15029036405599,11,173.88908652844347,0,1440.3333,100
17,COW-10000262,15/06/2025,322.8333,408.8333,698.1667,742.3333,0,172.6667,134.81788996288543,9,216.34035385221875,0,1440.5,100
17,COW-10000262,16/06/2025,312.3333,107.8333,821.3333,619.3333,0,245.6667,73.07260763088016,10,136.0103501262956,0,1440.6667,100
17,COW-10000262,17/06/2025,242.5,152,738.3333,702.3333,0,318.6667,78.47432939281403,5,131.92168963501598,0,1440.6667,100
17,COW-10000262,18/06/2025,239.1667,152.3333,708.5,732.1667,0,261.1667,79.04753925512367,3,134.23518084199935,0,1440.6667,100
17,COW-10000262,19/06/2025,258.6667,136.6667,646.8333,794,0,205,85.88283438652219,7,134.3415621596999,0,1440.8333,100
17,COW-10000262,20/06/2025,223.6667,154.6667,511,929.5,0,141.3333,96.76502641339994,10,154.06582077716658,0,1440.5,100
17,COW-10000262,21/06/2025,264.5,156,631.3333,809,0,218.6667,90.41022878310052,21,142.02720334865904,0,1440.3333,100
17,COW-10000262,22/06/2025,313.8333,179.6667,694.5,746.5,0,216.5,92.3965596,8,142.95807943668407,0,1441,100
17,COW-10000262,23/06/2025,362.1667,199,721.3333,719.3333,0,210.1667,91.85649626456936,6,142.0173555874593,0,1440.6667,100
17,COW-10000262,24/06/2025,383.1667,177,674,766.6667,0,165,90.87336295294243,3,144.0129156081779,0,1440.6667,100
17,COW-10000262,25/06/2025,330.3333,200.1667,662.1667,778.6667,0,188.8333,94.58971511373085,11,148.63334051234796,0,1440.8333,100
17,COW-10000262,26/06/2025,361.1667,203.1667,624.5,816.1667,0,136.1667,96.89947450453349,2,155.07295847711384,0,1440.6667,100
17,COW-10000262,27/06/2025,311.1667,160.5,670,770.8333,0,176,90.08715170777002,7,146.3054022008522,0,1440.8333,100
17,COW-10000262,28/06/2025,272.8333,138.1667,725.6667,714.5,2,263.8333,88.66075651497493,11,147.43071949988268,0,1440.1667,100
17,COW-10000262,29/06/2025,189.3333,142.3333,648,792.6667,0,231,88.05125323449612,7,141.3770353501729,0,1440.6667,100
17,COW-10000262,30/06/2025,222.5,186.1667,567.3333,873.5,0,204.1667,107.83627723530581,14,165.8291792773042,0,1440.8333,100
17,COW-10000262,01/07/2025,218.8333,152.3333,648.3333,792.3333,0,200,94.25623818273515,6,148.64648459742102,0,1440.6667,100
17,COW-10000262,02/07/2025,336.5,173,601.8333,839,0,175.8333,95.09041817,6,151.9150179172955,0,1440.8333,100
17,COW-10000262,03/07/2025,246.1667,198.5,561.1667,879.5,0,210.6667,102.34673573760068,10,165.53645118526265,0,1440.6667,100
17,COW-10000262,04/07/2025,292.6667,207.1667,611.6667,828.6667,0,211.8333,97.51592366404624,8,160.80630195827788,0,1440.3333,100
17,COW-10000262,05/07/2025,311.3333,216.8333,582.8333,857.6667,0,195.6667,99.19551596464444,16,159.21744501426596,0,1440.5,100
17,COW-10000262,06/07/2025,336.6667,185.3333,660,780.5,0,205.6667,96.66023844937739,13,156.99841606248714,0,1440.5,100
17,COW-10000262,07/07/2025,269,158,723.3333,717.5,0,220,84.56640625,11,144.15472989278146,0,1440.8333,100
17,COW-10000262,08/07/2025,214.1667,118.3333,653.6667,787.1667,0,218,84.79925455917439,15,146.08732992407212,0,1440.8333,100
17,COW-10000262,09/07/2025,103.8333,167.6667,587.1667,853.5,0,225.8333,95.43148480317815,15,163.5934338973441,0,1440.6667,100
17,COW-10000262,10/07/2025,155.1667,176.5,676,764.8333,0,249.3333,91.53638733157263,10,150.79062228536523,0,1440.8333,100
17,COW-10000262,11/07/2025,152.6667,195.3333,656.1667,784.6667,0,321.3333,88.99688279442597,10,149.16623258397647,0,1440.8333,100
17,COW-10000262,12/07/2025,215.6667,213.1667,541.6667,899.1667,0,188.3333,99.17895642,12,165.6740852033837,0,1440.8333,100
17,COW-10000262,13/07/2025,196.1667,172.8333,684.8333,755.6667,0,257.5,86.24925808706286,11,146.66642984913054,0,1440.5,100
17,COW-10000262,14/07/2025,253.3333,207.6667,723.3333,717.5,0,218.8333,86.18114098,4,139.61391521782596,0,1440.8333,100
17,COW-10000262,15/07/2025,258.6667,251.5,627.8333,662,0,213.1667,101.60420651552303,10,162.83522636826638,0,1289.8333,90
17,COW-10000262,16/07/2025,393.3333,253.5,713.5,727.1667,0,171.5,93.34883986883062,6,154.81579615969395,0,1440.6667,100
17,COW-10000262,17/07/2025,291.6667,205.6667,683.5,757.3333,0,189,88.71282214136603,4,150.2933845939217,0,1440.8333,100
17,COW-10000262,18/07/2025,341,334.3333,610.6667,830,0,148,140.9523993143049,15,236.25297369862088,0,1440.6667,100
17,COW-10000262,19/07/2025,424.1667,245.3333,715,726,0,119.6667,136.89686621887222,30,222.28107953165352,12,1441,100
17,COW-10000262,20/07/2025,391.5,310.6667,612,828.8333,0,100,147.37356870087535,19,248.54891013106283,0,1440.8333,100
17,COW-10000262,21/07/2025,448,367.1667,673.6667,767.1667,0,98.6667,141.93153196018235,15,235.01015574343293,0,1440.8333,100
17,COW-10000262,22/07/2025,311,108.3333,702.3333,738.3333,0,176.6667,86.17165898680963,31,147.65621696231213,16,1440.6667,100
17,COW-10000262,23/07/2025,273.6667,129.8333,711.6667,729.1667,0,241.3333,84.92038706949917,17,151.44295561720418,0,1440.8333,100
17,COW-10000262,24/07/2025,220.1667,115.1667,634.1667,806.6667,0,257,89.72020654805208,15,150.6946992405306,0,1440.8333,100
17,COW-10000262,25/07/2025,185,162.3333,767.8333,673,0,323,80.781057,7,135.33696081956873,0,1440.8333,100
17,COW-10000262,26/07/2025,185,236.8333,699.3333,741.5,0,284.5,86.99639738,3,141.44979198383004,0,1440.8333,100
17,COW-10000262,27/07/2025,326.8333,228.5,683.1667,757.5,0,215.3333,90.97625381137861,5,156.0375815572037,0,1440.6667,100
17,COW-10000262,28/07/2025,383.3333,442.8333,671.5,769.3333,0,174.6667,154.7640258718461,17,235.81606152845023,0,1440.8333,100
17,COW-10000262,29/07/2025,394.8333,149.1667,842.5,598.3333,0,188.3333,76.79815703,6,121.74204926190176,0,1440.8333,100
17,COW-10000262,30/07/2025,340.8333,193.8333,770.8333,669,9,237.6667,80.30521387081895,5,124.97850188034417,0,1439.8333,100
17,COW-10000262,31/07/2025,289.6667,187.3333,696.3333,744.1667,0,235.3333,90.13810608517471,12,138.9602431679412,0,1440.5,100
17,COW-10000262,01/08/2025,336,151.8333,773.3333,667.5,4,221.3333,84.46977647789095,13,133.00408364997014,0,1440.8333,100
17,COW-10000262,02/08/2025,221,150.3333,614.1667,826.6667,0,213.8333,94.28096796392084,15,137.81877212678856,0,1440.8333,100
17,COW-10000262,03/08/2025,315.5,188.3333,680.3333,760.5,0,214.3333,96.99581944,13,145.5650389821906,0,1440.8333,100
17,COW-10000262,04/08/2025,360.5,189.1667,727.1667,713.6667,0,199.8333,92.17090853354088,10,144.7926028082314,0,1440.8333,100
17,COW-10000262,05/08/2025,395.1667,176.3333,758.1667,682.5,0,176.6667,88.99778433168227,5,136.27005873428124,0,1440.6667,100
17,COW-10000262,06/08/2025,386,401.5,703.1667,737.6667,0,191.8333,152.27175320856415,10,213.3193641759675,0,1440.8333,100
17,COW-10000262,07/08/2025,350,189.8333,805.5,635.3333,0,223.1667,84.07303230634241,9,126.6946386532538,0,1440.8333,100
17,COW-10000262,08/08/2025,258.1667,184.1667,706.8333,734,0,247.1667,82.24338966135761,5,122.5310306758671,0,1440.8333,100
17,COW-10000262,09/08/2025,298,177.3333,773.5,666.8333,0,289.1667,77.28059289742885,2,114.06742560314487,0,1440.3333,100
17,COW-10000262,10/08/2025,287.6667,187.5,693.3333,747.5,0,282.6667,82.48342439244426,8,122.14011743897437,0,1440.8333,100
17,COW-10000262,11/08/2025,274.5,187.8333,723.6667,717.1667,0,281.6667,81.63145943636698,5,133.06094913692266,0,1440.8333,100
17,COW-10000262,12/08/2025,267,178.5,671.5,769.1667,0,254.1667,84.27274608656191,5,127.83844518418778,0,1440.6667,100
17,COW-10000262,13/08/2025,163,163.3333,659.1667,781.6667,2,289.3333,84.63322585521233,6,131.97715199979623,0,1440.8333,100
17,COW-10000262,14/08/2025,347,437.1667,693.6667,747,0,213.3333,149.63387656575935,12,208.24398043419353,0,1440.6667,100
17,COW-10000262,15/08/2025,368.5,163.8333,847,593.8333,0,216.8333,81.26355094313966,7,129.75078633508633,0,1440.8333,100
17,COW-10000262,16/08/2025,402.3333,213.5,832.1667,608.6667,2,190.1667,86.58214494518766,7,138.08391254440494,0,1440.8333,100
17,COW-10000262,17/08/2025,399.8333,147,866.6667,574.1667,0,202.1667,77.24651085592681,14,130.59528648129358,0,1440.8333,100
17,COW-10000262,18/08/2025,391.1667,368,758.3333,682.5,0,182,151.87935894800103,19,186.46430343751481,0,1440.8333,100
17,COW-10000262,19/08/2025,423.5,99.6667,968.6667,472,0,196.3333,68.04922183317919,16,117.29497495816297,0,1440.6667,100
17,COW-10000262,20/08/2025,299,132.8333,848.5,592.1667,0,273.8333,70.54189090649324,8,118.89034070002155,0,1440.6667,100
17,COW-10000262,21/08/2025,250.8333,143.1667,768.6667,672.1667,2,296.3333,79.56812602760752,8,131.15940953900596,0,1440.8333,100
17,COW-10000262,22/08/2025,302.8333,153.3333,748.6667,692.1667,0,245.1667,83.76805136,11,142.36347190212692,0,1440.8333,100
17,COW-10000262,23/08/2025,250,162,608.5,831.8333,0,202.8333,90.55045248153887,18,157.06579036884798,0,1440.3333,100
17,COW-10000262,24/08/2025,324.8333,503,584.1667,856.5,0,144.1667,178.129995,23,250.9858049435066,0,1440.6667,100
17,COW-10000262,25/08/2025,468.3333,221,739.5,701.1667,0,131.8333,112.71576428181702,21,185.0732425913001,0,1440.6667,100
17,COW-10000262,26/08/2025,312.8333,180.5,783,657.8333,0,255.6667,78.83426489314294,6,134.54904433824618,0,1440.8333,100
17,COW-10000262,27/08/2025,324,528.8333,626.5,814.1667,0,195.3333,177.7533507181615,10,251.40257457625475,0,1440.6667,100
17,COW-10000262,28/08/2025,339.5,129.3333,799.5,641.3333,0,288.6667,72.88551179655305,3,120.10001286803953,0,1440.8333,100
17,COW-10000262,29/08/2025,300,230.1667,706.5,734.1667,0,274.6667,90.36542790071768,12,143.16173603224678,0,1440.6667,100
17,COW-10000262,30/08/2025,281,241.8333,704.3333,736.5,0,286.3333,90.34755342747172,3,147.6569771256455,0,1440.8333,100
17,COW-10000262,31/08/2025,345.6667,250.3333,729,711.8333,0,149.8333,96.50391596655683,3,154.45841230499462,0,1440.8333,100
17,COW-10000262,01/09/2025,444.1667,253.1667,812.6667,627.8333,0,124,88.80739838109032,12,146.87759203449053,0,1440.5,100
17,COW-10000262,02/09/2025,508.6667,232,873.8333,566.8333,0,189.6667,77.95018545183414,12,135.86927043900673,0,1440.6667,100
17,COW-10000262,03/09/2025,420.3333,256,793.6667,646.8333,0,218.8333,88.02041086984512,7,145.8318124307908,0,1440.5,100
17,COW-10000262,04/09/2025,426.8333,220.5,798.3333,642.5,0,208.5,80.42239903217799,6,134.7881945603979,0,1440.8333,100
17,COW-10000262,05/09/2025,348.6667,137.3333,806.3333,634.5,0,315.6667,70.26603225699182,15,122.11694154800053,0,1440.8333,100
17,COW-10000262,06/09/2025,271.6667,85.3333,776.3333,664,0,315,70.02474382502479,16,122.97423045355478,0,1440.3333,100
17,COW-10000262,07/09/2025,353.6667,172,858.3333,597.8333,0,322.6667,74.98507368383137,7,122.80625452148814,0,1456.1667,101
17,COW-10000262,08/09/2025,251.1667,183.1667,581.3333,678.5,0,151.1667,86.92131694,6,142.95210014150987,0,1259.8333,87
17,COW-10000262,09/09/2025,455.8333,312.8333,836.1667,604.6667,0,211.1667,92.39611053025537,5,143.69733401155665,0,1440.8333,100
17,COW-10000262,10/09/2025,495,226.6667,811.1667,629.6667,0,196.6667,79.66466519127974,4,127.76797636042033,0,1440.8333,100
17,COW-10000262,11/09/2025,463.1667,321.6667,707.8333,732.8333,0,155.8333,93.12044262830884,2,147.0461259,0,1440.6667,100
17,COW-10000262,12/09/2025,353,75.3333,561.5,421,0,106.3333,73.11577749211875,5,113.4133918412769,0,982.5,68
18,COW-10000263,01/06/2025,387.5,181.5,823,617.6667,0,190.1667,79.83763116203708,0,153.48537300318162,0,1440.6667,100
18,COW-10000263,02/06/2025,308.5,189.3333,786.5,654.3333,0,188.3333,78.04748316291028,3,157.7804319206313,0,1440.8333,100
18,COW-10000263,03/06/2025,286.3333,163.1667,812.3333,628.1667,0,241.6667,71.00554004030538,2,152.4691926,0,1440.5,100
18,COW-10000263,04/06/2025,204,173,828.3333,612.5,0,298.5,67.76822631906539,3,137.82670664745925,0,1440.8333,100
18,COW-10000263,05/06/2025,333,200.1667,790.5,650,0,210,79.26198913,1,151.95170345922097,0,1440.5,100
18,COW-10000263,06/06/2025,351.1667,266,791,649.8333,2,219.3333,84.85381427012544,4,161.49799927181422,0,1440.8333,100
18,COW-10000263,07/06/2025,395.8333,250.5,785.6667,655.1667,0,199.3333,87.30979969737294,2,165.84108828119352,0,1440.8333,100
18,COW-10000263,08/06/2025,273.6667,195.1667,818.6667,622.1667,0,183.3333,81.72405239831099,2,158.71263966248725,0,1440.8333,100
18,COW-10000263,09/06/2025,373.3333,243.5,773.6667,666.8333,0,192.8333,79.00927145420698,2,151.4153832406147,0,1440.5,100
18,COW-10000263,10/06/2025,298,176,818.8333,621.5,0,264.3333,70.37116349336588,2,140.3338106769402,0,1440.3333,100
18,COW-10000263,11/06/2025,315.8333,185.8333,753.6667,687.1667,0,199.1667,79.48078109185222,2,159.5553124661112,0,1440.8333,100
18,COW-10000263,12/06/2025,379.1667,251.6667,744.8333,696,0,151.6667,91.83966386,5,168.8641061777321,0,1440.8333,100
18,COW-10000263,13/06/2025,355.3333,193.1667,830.1667,610.6667,0,189.5,77.73659994148532,3,154.6352024199716,0,1440.8333,100
18,COW-10000263,14/06/2025,363.6667,260.3333,817.3333,623.3333,0,268.6667,106.4508519135157,8,186.65267797820496,0,1440.6667,100
18,COW-10000263,15/06/2025,276.5,493.8333,667.5,773.3333,0,237.1667,150.5227629009046,7,245.8608498691892,0,1440.8333,100
18,COW-10000263,16/06/2025,320.1667,157,837,603.8333,0,239,71.60115413985685,2,143.4661829933533,0,1440.8333,100
18,COW-10000263,17/06/2025,305.5,176.8333,858.5,582.3333,0,263.5,73.21241992356944,0,140.17037033689994,0,1440.8333,100
18,COW-10000263,18/06/2025,362.3333,202.1667,756.8333,683.8333,0,207,78.08099657559163,2,153.85566580797556,0,1440.6667,100
18,COW-10000263,19/06/2025,334.1667,149.3333,830.8333,610,0,195,72.66657203687554,3,143.01388045002645,0,1440.8333,100
18,COW-10000263,20/06/2025,322,144.6667,790.6667,650,0,201,74.17130999,4,146.53483200602815,0,1440.6667,100
18,COW-10000263,21/06/2025,376.1667,173.1667,849.3333,591,2,232,71.69098528963745,2,141.63430153675253,0,1440.3333,100
18,COW-10000263,22/06/2025,327.1667,192.1667,797.3333,643.3333,0,222.3333,76.14667674448135,3,147.6363034228493,0,1440.6667,100
18,COW-10000263,23/06/2025,406.3333,252.5,803.5,637.1667,0,189,84.17466219681823,2,162.43507318174545,0,1440.6667,100
18,COW-10000263,24/06/2025,385.5,305.8333,768.6667,672.1667,0,180.8333,94.20556739,1,173.41240392522772,0,1440.8333,100
18,COW-10000263,25/06/2025,425,334.5,702.3333,738.3333,2,108.1667,102.53119776283133,4,192.58430636298706,0,1440.6667,100
18,COW-10000263,26/06/2025,421.6667,361.6667,798.5,642.3333,0,142,94.87338957557657,4,179.7370718254941,0,1440.8333,100
18,COW-10000263,27/06/2025,375.5,249.3333,833.1667,607.5,0,213.6667,82.77738317854147,1,164.5533194976623,0,1440.6667,100
18,COW-10000263,28/06/2025,315.5,176,833,607.8333,0,237.5,78.78490625,1,158.44955400209884,0,1440.8333,100
18,COW-10000263,29/06/2025,263.1667,166.6667,766.1667,674.6667,0,226.1667,80.45208341334857,1,157.47453079532514,0,1440.8333,100
18,COW-10000263,30/06/2025,325.6667,205.1667,699.1667,741.6667,0,182.3333,88.89232085246168,5,173.21139333977598,0,1440.8333,100
18,COW-10000263,01/07/2025,319.3333,211.8333,689.8333,750.8333,0,177.6667,91.77815420988367,5,187.9199106127286,0,1440.6667,100
18,COW-10000263,02/07/2025,349.6667,222.3333,668.5,772,2,186.5,94.46180939246807,3,219.53327250014462,0,1440.5,100
18,COW-10000263,03/07/2025,378.6667,357.3333,626.8333,813.8333,0,145.1667,113.07232766281615,6,260.8846158685644,0,1440.6667,100
18,COW-10000263,04/07/2025,402,292.8333,665.3333,775.3333,0,137.6667,104.36925405266659,2,247.93103088774322,0,1440.6667,100
18,COW-10000263,05/07/2025,348.3333,216,750.5,690,0,219.6667,85.98985754311202,4,206.86098924323696,0,1440.5,100
18,COW-10000263,06/07/2025,331.8333,236.1667,710.3333,730.3333,0,201,94.62872633609656,3,225.78989970689568,0,1440.6667,100
18,COW-10000263,07/07/2025,336,108.8333,771.5,669.1667,0,194.5,80.56346294892049,3,206.32399294675363,0,1440.6667,100
18,COW-10000263,08/07/2025,223.6667,106.8333,773.8333,667,0,295.5,71.38035626739625,3,191.2102031,0,1440.8333,100
18,COW-10000263,09/07/2025,135.8333,126.1667,615.6667,825.1667,0,227.6667,81.16698177375153,3,220.47140656488352,0,1440.8333,100
18,COW-10000263,10/07/2025,204.8333,93.6667,679,761.5,0,185,74.95232895128736,1,202.56738279837637,0,1440.5,100
18,COW-10000263,11/07/2025,171.6667,136,786.6667,653.8333,0,243,71.92129074885837,1,184.3779623377424,0,1440.5,100
18,COW-10000263,12/07/2025,245.5,203,710.3333,730.5,0,219,81.19547460146761,1,205.08703837441598,0,1440.8333,100
18,COW-10000263,13/07/2025,246.6667,188.6667,735.5,705.3333,0,217.1667,82.83771532101738,4,204.47658099764135,0,1440.8333,100
18,COW-10000263,14/07/2025,307.1667,189.8333,766.3333,674.5,0,192.8333,80.39697343286852,1,200.32503179899868,0,1440.8333,100
18,COW-10000263,15/07/2025,311.8333,255.8333,615.5,676,0,161.8333,96.74312578261106,3,224.72407604005357,0,1291.5,90
18,COW-10000263,16/07/2025,349.6667,168.1667,801,639.8333,0,211.5,82.17276627566511,1,204.71152575323526,0,1440.8333,100
18,COW-10000263,17/07/2025,275.8333,162.6667,735.3333,705.5,0,182.8333,82.84705564146996,0,212.62714604410291,0,1440.8333,100
18,COW-10000263,18/07/2025,337,250.8333,623.1667,817.6667,0,191.1667,139.01803350586502,6,352.08236050095564,0,1440.8333,100
18,COW-10000263,19/07/2025,351.5,209.5,686.5,754.1667,0,206.8333,127.86692128143946,4,311.68111876611744,0,1440.6667,100
18,COW-10000263,20/07/2025,332.5,262.8333,617.8333,823,0,155.1667,140.11688738988963,1,345.35565645726444,0,1440.8333,100
18,COW-10000263,21/07/2025,411.6667,330.3333,658.5,782.1667,0,138.1667,134.63576299622343,2,334.49702577864554,0,1440.6667,100
18,COW-10000263,22/07/2025,330,107.1667,744.5,696.3333,0,202.8333,85.45573967160897,1,220.66510541925823,0,1440.8333,100
18,COW-10000263,23/07/2025,267,101.6667,700.8333,740,0,222.1667,85.3789431,8,223.91157974598377,0,1440.8333,100
18,COW-10000263,24/07/2025,234,128.8333,625.8333,814.8333,0,212.8333,96.39112357793171,4,250.63072460109248,0,1440.6667,100
18,COW-10000263,25/07/2025,228.3333,171.8333,794.5,646.3333,0,284.3333,87.69484278699302,1,211.62128961175904,0,1440.8333,100
18,COW-10000263,26/07/2025,286,204,791.3333,649.5,0,256.5,83.02355255,1,200.3117285552502,0,1440.8333,100
18,COW-10000263,27/07/2025,236,188.3333,779.3333,661.5,0,274,78.86803986531176,1,200.6012937690289,0,1440.8333,100
18,COW-10000263,28/07/2025,304.5,362.8333,631,809.6667,0,207.1667,152.89538508375063,2,385.67098892711476,0,1440.6667,100
18,COW-10000263,29/07/2025,321.3333,193,846.3333,594,0,212.3333,77.72874478580941,2,183.96171302989634,0,1440.3333,100
18,COW-10000263,30/07/2025,274.3333,284.3333,796.6667,644,2,287.6667,78.20582360263667,0,194.44086113664522,0,1440.6667,100
18,COW-10000263,31/07/2025,250.1667,205.5,769.8333,671,0,291.8333,78.91561487218837,4,197.85479725406927,0,1440.8333,100
18,COW-10000263,01/08/2025,343.8333,240.1667,749.5,691.3333,0,143.6667,91.08532443909786,4,215.92750756708853,0,1440.8333,100
18,COW-10000263,02/08/2025,477.5,287.8333,837.8333,602.8333,0,138.5,88.44582773479583,3,212.18602009693376,0,1440.6667,100
18,COW-10000263,03/08/2025,408.3333,190.3333,846.6667,594.1667,0,260.6667,79.31740446956672,1,191.13071577338005,0,1440.8333,100
18,COW-10000263,04/08/2025,363.8333,156.6667,801.6667,639.1667,0,234.8333,75.73424766103679,2,198.10811102355817,0,1440.8333,100
18,COW-10000263,05/08/2025,375.5,189.1667,852.5,588.3333,0,234,76.13892360530609,1,190.55455786427575,0,1440.8333,100
18,COW-10000263,06/08/2025,363.6667,274.5,715.8333,643.5,0,203.8333,144.85951170610295,3,349.0871141096024,0,1359.3333,94
18,COW-10000263,07/08/2025,369,230.5,866.3333,574.5,0,236.3333,78.23398869405804,3,184.88349693920517,0,1440.8333,100
18,COW-10000263,08/08/2025,334.5,189,810.3333,630.5,0,255.1667,67.90200893033646,1,183.41958513695633,0,1440.8333,100
18,COW-10000263,09/08/2025,306,132,919.8333,520.8333,0,357.5,60.29346236582434,1,159.41447924955307,0,1440.6667,100
